Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
2.14523	1	0	190	FullDelay	0.245233	245233	1	1
2.15394	1	0	191	LastDelay	0.243945	243945	1	1
2.15394	1	0	191	FullDelay	0.243945	243945	1	1
2.16265	0	0	96	LastDelay	0.242648	242648	1	1
2.16265	0	0	96	FullDelay	0.242648	242648	1	1
2.17136	1	0	193	LastDelay	0.241361	241361	1	1
2.17136	1	0	193	FullDelay	0.241361	241361	1	1
2.18002	0	0	97	LastDelay	0.240024	240024	1	1
2.18002	0	0	97	FullDelay	0.240024	240024	1	1
2.18874	1	0	195	LastDelay	0.238737	238737	1	1
2.18874	1	0	195	FullDelay	0.238737	238737	1	1
2.19744	0	0	98	LastDelay	0.23744	237440	1	1
2.19744	0	0	98	FullDelay	0.23744	237440	1	1
2.20615	1	0	197	LastDelay	0.236153	236153	1	1
2.20615	1	0	197	FullDelay	0.236153	236153	1	1
2.21486	0	0	99	LastDelay	0.234856	234856	1	1
2.21486	0	0	99	FullDelay	0.234856	234856	1	1
2.22353	1	0	198	LastDelay	0.243529	243529	1	1
2.22353	1	0	198	FullDelay	0.243529	243529	1	1
2.2322	1	0	199	LastDelay	0.242201	242201	1	1
2.2322	1	0	199	FullDelay	0.242201	242201	1	1
2.2409	0	0	100	LastDelay	0.240904	240904	1	1
2.2409	0	0	100	FullDelay	0.240904	240904	1	1
2.24962	1	0	201	LastDelay	0.239617	239617	1	1
2.24962	1	0	201	FullDelay	0.239617	239617	1	1
2.25832	0	0	101	LastDelay	0.23832	238320	1	1
2.25832	0	0	101	FullDelay	0.23832	238320	1	1
2.26703	1	0	203	LastDelay	0.237033	237033	1	1
2.26703	1	0	203	FullDelay	0.237033	237033	1	1
2.27574	0	0	102	LastDelay	0.235736	235736	1	1
2.27574	0	0	102	FullDelay	0.235736	235736	1	1
2.28441	1	0	204	LastDelay	0.244409	244409	1	1
2.28441	1	0	204	FullDelay	0.244409	244409	1	1
2.29312	1	0	205	LastDelay	0.243121	243121	1	1
2.29312	1	0	205	FullDelay	0.243121	243121	1	1
2.30178	0	0	103	LastDelay	0.241784	241784	1	1
2.30178	0	0	103	FullDelay	0.241784	241784	1	1
2.3105	1	0	207	LastDelay	0.240497	240497	1	1
2.3105	1	0	207	FullDelay	0.240497	240497	1	1
2.3192	0	0	104	LastDelay	0.2392	239200	1	1
2.3192	0	0	104	FullDelay	0.2392	239200	1	1
2.32791	1	0	209	LastDelay	0.237913	237913	1	1
2.32791	1	0	209	FullDelay	0.237913	237913	1	1
2.33662	0	0	105	LastDelay	0.236616	236616	1	1
2.33662	0	0	105	FullDelay	0.236616	236616	1	1
2.34529	1	0	210	LastDelay	0.245289	245289	1	1
2.34529	1	0	210	FullDelay	0.245289	245289	1	1
2.354	1	0	211	LastDelay	0.244001	244001	1	1
2.354	1	0	211	FullDelay	0.244001	244001	1	1
2.3627	0	0	106	LastDelay	0.242704	242704	1	1
2.3627	0	0	106	FullDelay	0.242704	242704	1	1
2.37142	1	0	213	LastDelay	0.241417	241417	1	1
2.37142	1	0	213	FullDelay	0.241417	241417	1	1
2.38008	0	0	107	LastDelay	0.24008	240080	1	1
2.38008	0	0	107	FullDelay	0.24008	240080	1	1
2.38875	1	0	215	LastDelay	0.238753	238753	1	1
2.38875	1	0	215	FullDelay	0.238753	238753	1	1
2.39746	0	0	108	LastDelay	0.237456	237456	1	1
2.39746	0	0	108	FullDelay	0.237456	237456	1	1
2.40617	1	0	217	LastDelay	0.236169	236169	1	1
2.40617	1	0	217	FullDelay	0.236169	236169	1	1
2.41487	0	0	109	LastDelay	0.234872	234872	1	1
2.41487	0	0	109	FullDelay	0.234872	234872	1	1
2.42354	1	0	218	LastDelay	0.243545	243545	1	1
2.42354	1	0	218	FullDelay	0.243545	243545	1	1
2.43226	1	0	219	LastDelay	0.242257	242257	1	1
2.43226	1	0	219	FullDelay	0.242257	242257	1	1
2.44096	0	0	110	LastDelay	0.24096	240960	1	1
2.44096	0	0	110	FullDelay	0.24096	240960	1	1
2.44967	1	0	221	LastDelay	0.239673	239673	1	1
2.44967	1	0	221	FullDelay	0.239673	239673	1	1
2.45838	0	0	111	LastDelay	0.238376	238376	1	1
2.45838	0	0	111	FullDelay	0.238376	238376	1	1
2.46709	1	0	223	LastDelay	0.237089	237089	1	1
2.46709	1	0	223	FullDelay	0.237089	237089	1	1
2.47579	0	0	112	LastDelay	0.235792	235792	1	1
2.47579	0	0	112	FullDelay	0.235792	235792	1	1
2.48446	1	0	224	LastDelay	0.244465	244465	1	1
2.48446	1	0	224	FullDelay	0.244465	244465	1	1
2.49318	1	0	225	LastDelay	0.243177	243177	1	1
2.49318	1	0	225	FullDelay	0.243177	243177	1	1
2.50188	0	0	113	LastDelay	0.24188	241880	1	1
2.50188	0	0	113	FullDelay	0.24188	241880	1	1
2.51059	1	0	227	LastDelay	0.240593	240593	1	1
2.51059	1	0	227	FullDelay	0.240593	240593	1	1
2.5193	0	0	114	LastDelay	0.239296	239296	1	1
2.5193	0	0	114	FullDelay	0.239296	239296	1	1
2.52801	1	0	229	LastDelay	0.238009	238009	1	1
2.52801	1	0	229	FullDelay	0.238009	238009	1	1
2.53671	0	0	115	LastDelay	0.236712	236712	1	1
2.53671	0	0	115	FullDelay	0.236712	236712	1	1
2.54538	1	0	230	LastDelay	0.245385	245385	1	1
2.54538	1	0	230	FullDelay	0.245385	245385	1	1
2.5541	1	0	231	LastDelay	0.244097	244097	1	1
2.5541	1	0	231	FullDelay	0.244097	244097	1	1
2.5628	0	0	116	LastDelay	0.2428	242800	1	1
2.5628	0	0	116	FullDelay	0.2428	242800	1	1
2.57151	1	0	233	LastDelay	0.241513	241513	1	1
2.57151	1	0	233	FullDelay	0.241513	241513	1	1
2.58022	0	0	117	LastDelay	0.240216	240216	1	1
2.58022	0	0	117	FullDelay	0.240216	240216	1	1
2.58893	1	0	235	LastDelay	0.238929	238929	1	1
2.58893	1	0	235	FullDelay	0.238929	238929	1	1
2.59763	0	0	118	LastDelay	0.237632	237632	1	1
2.59763	0	0	118	FullDelay	0.237632	237632	1	1
2.60634	1	0	237	LastDelay	0.236345	236345	1	1
2.60634	1	0	237	FullDelay	0.236345	236345	1	1
2.61505	0	0	119	LastDelay	0.235048	235048	1	1
2.61505	0	0	119	FullDelay	0.235048	235048	1	1
2.62372	1	0	238	LastDelay	0.243721	243721	1	1
2.62372	1	0	238	FullDelay	0.243721	243721	1	1
2.63243	1	0	239	LastDelay	0.242433	242433	1	1
2.63243	1	0	239	FullDelay	0.242433	242433	1	1
2.64114	0	0	120	LastDelay	0.241136	241136	1	1
2.64114	0	0	120	FullDelay	0.241136	241136	1	1
2.64985	1	0	241	LastDelay	0.239849	239849	1	1
2.64985	1	0	241	FullDelay	0.239849	239849	1	1
2.65855	0	0	121	LastDelay	0.238552	238552	1	1
2.65855	0	0	121	FullDelay	0.238552	238552	1	1
2.66726	1	0	243	LastDelay	0.237264	237264	1	1
2.66726	1	0	243	FullDelay	0.237264	237264	1	1
2.67597	0	0	122	LastDelay	0.235968	235968	1	1
2.67597	0	0	122	FullDelay	0.235968	235968	1	1
2.68464	1	0	244	LastDelay	0.24464	244640	1	1
2.68464	1	0	244	FullDelay	0.24464	244640	1	1
2.69335	1	0	245	LastDelay	0.243352	243352	1	1
2.69335	1	0	245	FullDelay	0.243352	243352	1	1
2.70206	0	0	123	LastDelay	0.242056	242056	1	1
2.70206	0	0	123	FullDelay	0.242056	242056	1	1
2.71077	1	0	247	LastDelay	0.240768	240768	1	1
2.71077	1	0	247	FullDelay	0.240768	240768	1	1
2.71947	0	0	124	LastDelay	0.239472	239472	1	1
2.71947	0	0	124	FullDelay	0.239472	239472	1	1
2.72818	1	0	249	LastDelay	0.238184	238184	1	1
2.72818	1	0	249	FullDelay	0.238184	238184	1	1
2.73689	0	0	125	LastDelay	0.236888	236888	1	1
2.73689	0	0	125	FullDelay	0.236888	236888	1	1
2.74556	1	0	250	LastDelay	0.24556	245560	1	1
2.74556	1	0	250	FullDelay	0.24556	245560	1	1
2.75427	1	0	251	LastDelay	0.244272	244272	1	1
2.75427	1	0	251	FullDelay	0.244272	244272	1	1
2.76298	0	0	126	LastDelay	0.242976	242976	1	1
2.76298	0	0	126	FullDelay	0.242976	242976	1	1
2.77169	1	0	253	LastDelay	0.241688	241688	1	1
2.77169	1	0	253	FullDelay	0.241688	241688	1	1
2.78039	0	0	127	LastDelay	0.240392	240392	1	1
2.78039	0	0	127	FullDelay	0.240392	240392	1	1
2.7891	1	0	255	LastDelay	0.239104	239104	1	1
2.7891	1	0	255	FullDelay	0.239104	239104	1	1
2.79781	0	0	128	LastDelay	0.237808	237808	1	1
2.79781	0	0	128	FullDelay	0.237808	237808	1	1
2.80653	1	0	257	LastDelay	0.236529	236529	1	1
2.80653	1	0	257	FullDelay	0.236529	236529	1	1
2.81523	0	0	129	LastDelay	0.235232	235232	1	1
2.81523	0	0	129	FullDelay	0.235232	235232	1	1
2.82391	1	0	258	LastDelay	0.243913	243913	1	1
2.82391	1	0	258	FullDelay	0.243913	243913	1	1
2.83263	1	0	259	LastDelay	0.242633	242633	1	1
2.83263	1	0	259	FullDelay	0.242633	242633	1	1
2.84134	0	0	130	LastDelay	0.241336	241336	1	1
2.84134	0	0	130	FullDelay	0.241336	241336	1	1
2.85006	1	0	261	LastDelay	0.240057	240057	1	1
2.85006	1	0	261	FullDelay	0.240057	240057	1	1
2.85876	0	0	131	LastDelay	0.23876	238760	1	1
2.85876	0	0	131	FullDelay	0.23876	238760	1	1
2.86748	1	0	263	LastDelay	0.237481	237481	1	1
2.86748	1	0	263	FullDelay	0.237481	237481	1	1
2.87618	0	0	132	LastDelay	0.236184	236184	1	1
2.87618	0	0	132	FullDelay	0.236184	236184	1	1
2.88487	1	0	264	LastDelay	0.244865	244865	1	1
2.88487	1	0	264	FullDelay	0.244865	244865	1	1
2.89359	1	0	265	LastDelay	0.243585	243585	1	1
2.89359	1	0	265	FullDelay	0.243585	243585	1	1
2.90229	0	0	133	LastDelay	0.242288	242288	1	1
2.90229	0	0	133	FullDelay	0.242288	242288	1	1
2.91101	1	0	267	LastDelay	0.241009	241009	1	1
2.91101	1	0	267	FullDelay	0.241009	241009	1	1
2.91971	0	0	134	LastDelay	0.239712	239712	1	1
2.91971	0	0	134	FullDelay	0.239712	239712	1	1
2.92843	1	0	269	LastDelay	0.238433	238433	1	1
2.92843	1	0	269	FullDelay	0.238433	238433	1	1
2.93714	0	0	135	LastDelay	0.237136	237136	1	1
2.93714	0	0	135	FullDelay	0.237136	237136	1	1
2.94582	1	0	270	LastDelay	0.245817	245817	1	1
2.94582	1	0	270	FullDelay	0.245817	245817	1	1
2.95454	1	0	271	LastDelay	0.244537	244537	1	1
2.95454	1	0	271	FullDelay	0.244537	244537	1	1
2.96324	0	0	136	LastDelay	0.24324	243240	1	1
2.96324	0	0	136	FullDelay	0.24324	243240	1	1
2.97196	1	0	273	LastDelay	0.241961	241961	1	1
2.97196	1	0	273	FullDelay	0.241961	241961	1	1
2.98066	0	0	137	LastDelay	0.240664	240664	1	1
2.98066	0	0	137	FullDelay	0.240664	240664	1	1
2.98939	1	0	275	LastDelay	0.239385	239385	1	1
2.98939	1	0	275	FullDelay	0.239385	239385	1	1
2.99809	0	0	138	LastDelay	0.238088	238088	1	1
2.99809	0	0	138	FullDelay	0.238088	238088	1	1
3.00681	1	0	277	LastDelay	0.236809	236809	1	1
3.00681	1	0	277	FullDelay	0.236809	236809	1	1
3.01551	0	0	139	LastDelay	0.235512	235512	1	1
3.01551	0	0	139	FullDelay	0.235512	235512	1	1
3.02423	1	0	278	LastDelay	0.244233	244233	1	1
3.02423	1	0	278	FullDelay	0.244233	244233	1	1
3.03295	1	0	279	LastDelay	0.242953	242953	1	1
3.03295	1	0	279	FullDelay	0.242953	242953	1	1
3.04166	0	0	140	LastDelay	0.241656	241656	1	1
3.04166	0	0	140	FullDelay	0.241656	241656	1	1
3.05038	1	0	281	LastDelay	0.240377	240377	1	1
3.05038	1	0	281	FullDelay	0.240377	240377	1	1
3.05908	0	0	141	LastDelay	0.23908	239080	1	1
3.05908	0	0	141	FullDelay	0.23908	239080	1	1
3.0678	1	0	283	LastDelay	0.237801	237801	1	1
3.0678	1	0	283	FullDelay	0.237801	237801	1	1
3.0765	0	0	142	LastDelay	0.236504	236504	1	1
3.0765	0	0	142	FullDelay	0.236504	236504	1	1
3.08519	1	0	284	LastDelay	0.245185	245185	1	1
3.08519	1	0	284	FullDelay	0.245185	245185	1	1
3.09391	1	0	285	LastDelay	0.243905	243905	1	1
3.09391	1	0	285	FullDelay	0.243905	243905	1	1
3.10261	0	0	143	LastDelay	0.242608	242608	1	1
3.10261	0	0	143	FullDelay	0.242608	242608	1	1
3.11133	1	0	287	LastDelay	0.241329	241329	1	1
3.11133	1	0	287	FullDelay	0.241329	241329	1	1
3.12003	0	0	144	LastDelay	0.240032	240032	1	1
3.12003	0	0	144	FullDelay	0.240032	240032	1	1
3.12875	1	0	289	LastDelay	0.238753	238753	1	1
3.12875	1	0	289	FullDelay	0.238753	238753	1	1
3.13746	0	0	145	LastDelay	0.237456	237456	1	1
3.13746	0	0	145	FullDelay	0.237456	237456	1	1
3.14618	1	0	291	LastDelay	0.236177	236177	1	1
3.14618	1	0	291	FullDelay	0.236177	236177	1	1
3.15488	0	0	146	LastDelay	0.23488	234880	1	1
3.15488	0	0	146	FullDelay	0.23488	234880	1	1
3.16356	1	0	292	LastDelay	0.243561	243561	1	1
3.16356	1	0	292	FullDelay	0.243561	243561	1	1
3.17228	1	0	293	LastDelay	0.242281	242281	1	1
3.17228	1	0	293	FullDelay	0.242281	242281	1	1
3.18098	0	0	147	LastDelay	0.240984	240984	1	1
3.18098	0	0	147	FullDelay	0.240984	240984	1	1
3.18971	1	0	295	LastDelay	0.239705	239705	1	1
3.18971	1	0	295	FullDelay	0.239705	239705	1	1
3.19841	0	0	148	LastDelay	0.238408	238408	1	1
3.19841	0	0	148	FullDelay	0.238408	238408	1	1
3.20713	1	0	297	LastDelay	0.237129	237129	1	1
3.20713	1	0	297	FullDelay	0.237129	237129	1	1
3.21583	0	0	149	LastDelay	0.235832	235832	1	1
3.21583	0	0	149	FullDelay	0.235832	235832	1	1
3.22455	1	0	298	LastDelay	0.244553	244553	1	1
3.22455	1	0	298	FullDelay	0.244553	244553	1	1
3.23327	1	0	299	LastDelay	0.243273	243273	1	1
3.23327	1	0	299	FullDelay	0.243273	243273	1	1
3.24198	0	0	150	LastDelay	0.241976	241976	1	1
3.24198	0	0	150	FullDelay	0.241976	241976	1	1
3.2507	1	0	301	LastDelay	0.240697	240697	1	1
3.2507	1	0	301	FullDelay	0.240697	240697	1	1
3.2594	0	0	151	LastDelay	0.2394	239400	1	1
3.2594	0	0	151	FullDelay	0.2394	239400	1	1
3.26812	1	0	303	LastDelay	0.238121	238121	1	1
3.26812	1	0	303	FullDelay	0.238121	238121	1	1
3.27682	0	0	152	LastDelay	0.236824	236824	1	1
3.27682	0	0	152	FullDelay	0.236824	236824	1	1
3.28555	1	0	304	LastDelay	0.245545	245545	1	1
3.28555	1	0	304	FullDelay	0.245545	245545	1	1
3.29427	1	0	305	LastDelay	0.244265	244265	1	1
3.29427	1	0	305	FullDelay	0.244265	244265	1	1
3.30299	1	0	306	LastDelay	0.242985	242985	1	1
3.30299	1	0	306	FullDelay	0.242985	242985	1	1
3.31171	1	0	307	LastDelay	0.241705	241705	1	1
3.31171	1	0	307	FullDelay	0.241705	241705	1	1
3.32041	0	0	154	LastDelay	0.240408	240408	1	1
3.32041	0	0	154	FullDelay	0.240408	240408	1	1
3.32913	1	0	309	LastDelay	0.239129	239129	1	1
3.32913	1	0	309	FullDelay	0.239129	239129	1	1
3.33783	0	0	155	LastDelay	0.237832	237832	1	1
3.33783	0	0	155	FullDelay	0.237832	237832	1	1
3.34655	1	0	311	LastDelay	0.236553	236553	1	1
3.34655	1	0	311	FullDelay	0.236553	236553	1	1
3.35526	0	0	156	LastDelay	0.235256	235256	1	1
3.35526	0	0	156	FullDelay	0.235256	235256	1	1
3.36398	1	0	312	LastDelay	0.243977	243977	1	1
3.36398	1	0	312	FullDelay	0.243977	243977	1	1
3.3727	1	0	313	LastDelay	0.242697	242697	1	1
3.3727	1	0	313	FullDelay	0.242697	242697	1	1
3.3814	0	0	157	LastDelay	0.2414	241400	1	1
3.3814	0	0	157	FullDelay	0.2414	241400	1	1
3.39012	1	0	315	LastDelay	0.240121	240121	1	1
3.39012	1	0	315	FullDelay	0.240121	240121	1	1
3.39882	0	0	158	LastDelay	0.238824	238824	1	1
3.39882	0	0	158	FullDelay	0.238824	238824	1	1
3.40755	1	0	317	LastDelay	0.237545	237545	1	1
3.40755	1	0	317	FullDelay	0.237545	237545	1	1
3.41625	0	0	159	LastDelay	0.236248	236248	1	1
3.41625	0	0	159	FullDelay	0.236248	236248	1	1
3.42493	1	0	318	LastDelay	0.244929	244929	1	1
3.42493	1	0	318	FullDelay	0.244929	244929	1	1
3.43365	1	0	319	LastDelay	0.243649	243649	1	1
3.43365	1	0	319	FullDelay	0.243649	243649	1	1
3.44235	0	0	160	LastDelay	0.242352	242352	1	1
3.44235	0	0	160	FullDelay	0.242352	242352	1	1
3.45107	1	0	321	LastDelay	0.241073	241073	1	1
3.45107	1	0	321	FullDelay	0.241073	241073	1	1
3.45978	0	0	161	LastDelay	0.239776	239776	1	1
3.45978	0	0	161	FullDelay	0.239776	239776	1	1
3.4685	1	0	323	LastDelay	0.238497	238497	1	1
3.4685	1	0	323	FullDelay	0.238497	238497	1	1
3.4772	0	0	162	LastDelay	0.2372	237200	1	1
3.4772	0	0	162	FullDelay	0.2372	237200	1	1
3.48592	1	0	324	LastDelay	0.245921	245921	1	1
3.48592	1	0	324	FullDelay	0.245921	245921	1	1
3.49464	1	0	325	LastDelay	0.244641	244641	1	1
3.49464	1	0	325	FullDelay	0.244641	244641	1	1
3.50334	0	0	163	LastDelay	0.243344	243344	1	1
3.50334	0	0	163	FullDelay	0.243344	243344	1	1
3.51207	1	0	327	LastDelay	0.242065	242065	1	1
3.51207	1	0	327	FullDelay	0.242065	242065	1	1
3.52077	0	0	164	LastDelay	0.240768	240768	1	1
3.52077	0	0	164	FullDelay	0.240768	240768	1	1
3.52949	1	0	329	LastDelay	0.239489	239489	1	1
3.52949	1	0	329	FullDelay	0.239489	239489	1	1
3.53819	0	0	165	LastDelay	0.238192	238192	1	1
3.53819	0	0	165	FullDelay	0.238192	238192	1	1
3.54691	1	0	331	LastDelay	0.236913	236913	1	1
3.54691	1	0	331	FullDelay	0.236913	236913	1	1
3.55562	0	0	166	LastDelay	0.235616	235616	1	1
3.55562	0	0	166	FullDelay	0.235616	235616	1	1
3.56434	1	0	332	LastDelay	0.244337	244337	1	1
3.56434	1	0	332	FullDelay	0.244337	244337	1	1
3.57306	1	0	333	LastDelay	0.243057	243057	1	1
3.57306	1	0	333	FullDelay	0.243057	243057	1	1
3.58176	0	0	167	LastDelay	0.24176	241760	1	1
3.58176	0	0	167	FullDelay	0.24176	241760	1	1
3.59048	1	0	335	LastDelay	0.240481	240481	1	1
3.59048	1	0	335	FullDelay	0.240481	240481	1	1
3.59918	0	0	168	LastDelay	0.239184	239184	1	1
3.59918	0	0	168	FullDelay	0.239184	239184	1	1
3.60791	1	0	337	LastDelay	0.237905	237905	1	1
3.60791	1	0	337	FullDelay	0.237905	237905	1	1
3.61661	0	0	169	LastDelay	0.236608	236608	1	1
3.61661	0	0	169	FullDelay	0.236608	236608	1	1
3.62533	1	0	338	LastDelay	0.245329	245329	1	1
3.62533	1	0	338	FullDelay	0.245329	245329	1	1
3.63405	1	0	339	LastDelay	0.244049	244049	1	1
3.63405	1	0	339	FullDelay	0.244049	244049	1	1
3.64275	0	0	170	LastDelay	0.242752	242752	1	1
3.64275	0	0	170	FullDelay	0.242752	242752	1	1
3.65147	1	0	341	LastDelay	0.241473	241473	1	1
3.65147	1	0	341	FullDelay	0.241473	241473	1	1
3.66018	0	0	171	LastDelay	0.240176	240176	1	1
3.66018	0	0	171	FullDelay	0.240176	240176	1	1
3.6689	1	0	343	LastDelay	0.238897	238897	1	1
3.6689	1	0	343	FullDelay	0.238897	238897	1	1
3.6776	0	0	172	LastDelay	0.2376	237600	1	1
3.6776	0	0	172	FullDelay	0.2376	237600	1	1
3.68632	1	0	345	LastDelay	0.236321	236321	1	1
3.68632	1	0	345	FullDelay	0.236321	236321	1	1
3.69502	0	0	173	LastDelay	0.235024	235024	1	1
3.69502	0	0	173	FullDelay	0.235024	235024	1	1
3.70375	1	0	346	LastDelay	0.243745	243745	1	1
3.70375	1	0	346	FullDelay	0.243745	243745	1	1
3.71247	1	0	347	LastDelay	0.242465	242465	1	1
3.71247	1	0	347	FullDelay	0.242465	242465	1	1
3.72117	0	0	174	LastDelay	0.241168	241168	1	1
3.72117	0	0	174	FullDelay	0.241168	241168	1	1
3.72989	1	0	349	LastDelay	0.239889	239889	1	1
3.72989	1	0	349	FullDelay	0.239889	239889	1	1
3.73859	0	0	175	LastDelay	0.238592	238592	1	1
3.73859	0	0	175	FullDelay	0.238592	238592	1	1
3.74731	1	0	351	LastDelay	0.237313	237313	1	1
3.74731	1	0	351	FullDelay	0.237313	237313	1	1
3.75602	0	0	176	LastDelay	0.236016	236016	1	1
3.75602	0	0	176	FullDelay	0.236016	236016	1	1
3.76474	1	0	352	LastDelay	0.244737	244737	1	1
3.76474	1	0	352	FullDelay	0.244737	244737	1	1
3.77346	1	0	353	LastDelay	0.243457	243457	1	1
3.77346	1	0	353	FullDelay	0.243457	243457	1	1
3.78216	0	0	177	LastDelay	0.24216	242160	1	1
3.78216	0	0	177	FullDelay	0.24216	242160	1	1
3.79088	1	0	355	LastDelay	0.240881	240881	1	1
3.79088	1	0	355	FullDelay	0.240881	240881	1	1
3.79958	0	0	178	LastDelay	0.239584	239584	1	1
3.79958	0	0	178	FullDelay	0.239584	239584	1	1
3.80831	1	0	357	LastDelay	0.238305	238305	1	1
3.80831	1	0	357	FullDelay	0.238305	238305	1	1
3.81701	0	0	179	LastDelay	0.237008	237008	1	1
3.81701	0	0	179	FullDelay	0.237008	237008	1	1
3.82573	1	0	358	LastDelay	0.245729	245729	1	1
3.82573	1	0	358	FullDelay	0.245729	245729	1	1
3.83445	1	0	359	LastDelay	0.244449	244449	1	1
3.83445	1	0	359	FullDelay	0.244449	244449	1	1
3.84315	0	0	180	LastDelay	0.243152	243152	1	1
3.84315	0	0	180	FullDelay	0.243152	243152	1	1
3.85187	1	0	361	LastDelay	0.241873	241873	1	1
3.85187	1	0	361	FullDelay	0.241873	241873	1	1
3.86058	0	0	181	LastDelay	0.240576	240576	1	1
3.86058	0	0	181	FullDelay	0.240576	240576	1	1
3.8693	1	0	363	LastDelay	0.239297	239297	1	1
3.8693	1	0	363	FullDelay	0.239297	239297	1	1
3.878	0	0	182	LastDelay	0.238	238000	1	1
3.878	0	0	182	FullDelay	0.238	238000	1	1
3.88672	1	0	365	LastDelay	0.236721	236721	1	1
3.88672	1	0	365	FullDelay	0.236721	236721	1	1
3.89542	0	0	183	LastDelay	0.235424	235424	1	1
3.89542	0	0	183	FullDelay	0.235424	235424	1	1
3.90415	1	0	366	LastDelay	0.244145	244145	1	1
3.90415	1	0	366	FullDelay	0.244145	244145	1	1
3.91287	1	0	367	LastDelay	0.242865	242865	1	1
3.91287	1	0	367	FullDelay	0.242865	242865	1	1
3.92157	0	0	184	LastDelay	0.241568	241568	1	1
3.92157	0	0	184	FullDelay	0.241568	241568	1	1
3.93029	1	0	369	LastDelay	0.240289	240289	1	1
3.93029	1	0	369	FullDelay	0.240289	240289	1	1
3.93899	0	0	185	LastDelay	0.238992	238992	1	1
3.93899	0	0	185	FullDelay	0.238992	238992	1	1
3.94771	1	0	371	LastDelay	0.237713	237713	1	1
3.94771	1	0	371	FullDelay	0.237713	237713	1	1
3.95642	0	0	186	LastDelay	0.236416	236416	1	1
3.95642	0	0	186	FullDelay	0.236416	236416	1	1
3.96514	1	0	372	LastDelay	0.245137	245137	1	1
3.96514	1	0	372	FullDelay	0.245137	245137	1	1
3.97386	1	0	373	LastDelay	0.243857	243857	1	1
3.97386	1	0	373	FullDelay	0.243857	243857	1	1
3.98256	0	0	187	LastDelay	0.24256	242560	1	1
3.98256	0	0	187	FullDelay	0.24256	242560	1	1
3.99128	1	0	375	LastDelay	0.241281	241281	1	1
3.99128	1	0	375	FullDelay	0.241281	241281	1	1
3.99998	0	0	188	LastDelay	0.239984	239984	1	1
3.99998	0	0	188	FullDelay	0.239984	239984	1	1
4.00871	1	0	377	LastDelay	0.238705	238705	1	1
4.00871	1	0	377	FullDelay	0.238705	238705	1	1
4.01741	0	0	189	LastDelay	0.237408	237408	1	1
4.01741	0	0	189	FullDelay	0.237408	237408	1	1
4.02613	1	0	379	LastDelay	0.236129	236129	1	1
4.02613	1	0	379	FullDelay	0.236129	236129	1	1
4.03483	0	0	190	LastDelay	0.234832	234832	1	1
4.03483	0	0	190	FullDelay	0.234832	234832	1	1
4.04355	1	0	380	LastDelay	0.243553	243553	1	1
4.04355	1	0	380	FullDelay	0.243553	243553	1	1
4.05227	1	0	381	LastDelay	0.242273	242273	1	1
4.05227	1	0	381	FullDelay	0.242273	242273	1	1
4.06098	0	0	191	LastDelay	0.240976	240976	1	1
4.06098	0	0	191	FullDelay	0.240976	240976	1	1
4.0697	1	0	383	LastDelay	0.239697	239697	1	1
4.0697	1	0	383	FullDelay	0.239697	239697	1	1
4.0784	0	0	192	LastDelay	0.2384	238400	1	1
4.0784	0	0	192	FullDelay	0.2384	238400	1	1
4.08712	1	0	385	LastDelay	0.237121	237121	1	1
4.08712	1	0	385	FullDelay	0.237121	237121	1	1
4.09582	0	0	193	LastDelay	0.235824	235824	1	1
4.09582	0	0	193	FullDelay	0.235824	235824	1	1
4.10455	1	0	386	LastDelay	0.244545	244545	1	1
4.10455	1	0	386	FullDelay	0.244545	244545	1	1
4.11327	1	0	387	LastDelay	0.243265	243265	1	1
4.11327	1	0	387	FullDelay	0.243265	243265	1	1
4.12197	0	0	194	LastDelay	0.241968	241968	1	1
4.12197	0	0	194	FullDelay	0.241968	241968	1	1
4.13069	1	0	389	LastDelay	0.240689	240689	1	1
4.13069	1	0	389	FullDelay	0.240689	240689	1	1
4.13939	0	0	195	LastDelay	0.239392	239392	1	1
4.13939	0	0	195	FullDelay	0.239392	239392	1	1
4.14811	1	0	391	LastDelay	0.238113	238113	1	1
4.14811	1	0	391	FullDelay	0.238113	238113	1	1
4.15682	0	0	196	LastDelay	0.236816	236816	1	1
4.15682	0	0	196	FullDelay	0.236816	236816	1	1
4.16554	1	0	392	LastDelay	0.245537	245537	1	1
4.16554	1	0	392	FullDelay	0.245537	245537	1	1
4.17426	1	0	393	LastDelay	0.244257	244257	1	1
4.17426	1	0	393	FullDelay	0.244257	244257	1	1
4.18296	0	0	197	LastDelay	0.24296	242960	1	1
4.18296	0	0	197	FullDelay	0.24296	242960	1	1
4.19168	1	0	395	LastDelay	0.241681	241681	1	1
4.19168	1	0	395	FullDelay	0.241681	241681	1	1
4.20038	0	0	198	LastDelay	0.240384	240384	1	1
4.20038	0	0	198	FullDelay	0.240384	240384	1	1
4.20911	1	0	397	LastDelay	0.239105	239105	1	1
4.20911	1	0	397	FullDelay	0.239105	239105	1	1
4.21781	0	0	199	LastDelay	0.237808	237808	1	1
4.21781	0	0	199	FullDelay	0.237808	237808	1	1
4.22653	1	0	399	LastDelay	0.236529	236529	1	1
4.22653	1	0	399	FullDelay	0.236529	236529	1	1
4.23523	0	0	200	LastDelay	0.235232	235232	1	1
4.23523	0	0	200	FullDelay	0.235232	235232	1	1
